,Price,Address,Prop_type,Size,Bath,Bed
168, 420 000 € ," Lisboa -   Lisboa, São Vicente  ",Condo/Apartment,  96 m2 ,  1 ,  4 
169, 299 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  62 m2 ,  1 ,  1 
170, 366 000 € ," Lisboa -   Oeiras, Porto Salvo  ",Condo/Apartment,  124 m2 ,  2 ,  3 
171, 498 000 € ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  96 m2 ,  2 ,  2 
172, 350 000 € ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Condo/Apartment,  120 m2 ,  2 ,  3 
173, 320 000 € ," Lisboa -   Lisboa, Carnide  ",Condo/Apartment,  65 m2 ,  1 ,  1 
174, 340 000 € ," Lisboa -   Odivelas, Ramada e Caneças  ",Condo/Apartment,  181 m2 ,  2 ,  3 
175, 468 000 € ," Lisboa -   Lisboa, Areeiro  ",Condo/Apartment,  85 m2 ,  2 ,  3 
176, 380 000 € ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  205 m2 ,  3 ,  4 
177, 329 000 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  99 m2 ,  2 ,  3 
178, 419 000 € ," Lisboa -   Lisboa, Olivais  ",Condo/Apartment,  123 m2 ,  2 ,  3 
179, 344 500 € ," Lisboa -   Odivelas, Pontinha e Famões  ",Condo/Apartment,  117 m2 ,  2 ,  2 
180, 260 000 € ," Lisboa -   Lisboa, Beato  ",Condo/Apartment,  65 m2 ,  1 ,  2 
181, 260 000 € ," Lisboa -   Amadora, Alfragide  ",Condo/Apartment,  97 m2 ,  2 ,  3 
182, 340 000 € ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  127 m2 ,  2 ,  4 
183, 405 000 € ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  90 m2 ,  1 ,  4 
184, 279 000 € ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Condo/Apartment,  82 m2 ,  1 ,  2 
185, 279 900 € ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  88 m2 ,  1 ,  1 
186, 289 000 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  91 m2 ,  2 ,  3 
187, 450 000 € ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  80 m2 ,  2 ,  1 
188, 375 000 € ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  111 m2 ,  2 ,  2 
189, 267 000 € ," Lisboa -   Vila Franca de Xira, Alhandra, São João dos Montes e Calhandriz  ",Condo/Apartment,  137 m2 ,  2 ,  3 
190, 385 000 € ," Lisboa -   Cascais, Alcabideche  ",Condo/Apartment,  110 m2 ,  2 ,  2 
191, 390 000 € ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  70 m2 ,  1 ,  1 
192, 330 000 € ," Lisboa -   Lisboa, Alcântara  ",Condo/Apartment,  75 m2 ,  1 ,  2 
193, 300 000 € ," Lisboa -   Lisboa, Belém  ",Condo/Apartment,  65 m2 ,  1 ,  1 
194, 325 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",Condo/Apartment,  102 m2 ,  2 ,  3 
195, 449 000 € ," Lisboa -   Lisboa, Carnide  ",Condo/Apartment,  106 m2 ,  1 ,  2 
196, 430 000 € ," Lisboa -   Cascais, Alcabideche  ",Condo/Apartment,  83 m2 ,  1 ,  2 
197, 420 000 € ," Lisboa -   Lisboa, Belém  ",Condo/Apartment,  82 m2 ,  1 ,  1 
198, 450 000 € ," Lisboa -   Lisboa, Belém  ",Condo/Apartment,  83 m2 ,  2 ,  1 
199, 295 000 € ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  74 m2 ,  1 ,  2 
