Price,Prop_type,Size,Bath,Bed,City,Division
70000,1,43,1,2,Amares, Amares e Figueiredo  
340000,1,216,6,3,Braga, Sequeira  
365000,1,216,6,3,Braga, Sequeira  
355000,1,216,6,3,Braga, Sequeira  
330000,1,216,6,3,Braga, Sequeira  
330000,1,216,0,3,Braga, Sequeira  
330000,1,216,3,3,Braga, Sequeira  
355000,1,216,3,3,Braga, Sequeira  
29000,1,24,0,0,Póvoa de Lanhoso, Esperança e Brunhais  
211990,1,368,2,3,Fafe, Arões (São Romão)  
299000,1,220,2,3,Vila Nova de Famalicão, Delães  
244900,1,167,2,3,Vila Nova de Famalicão, Vila Nova de Famalicão e Calendário  
110000,1,97,1,2,Guimarães, São Cristóvão (Selho)  
164900,1,105,0,3,Amares, Amares e Figueiredo  
325000,1,165,2,4,Esposende, Esposende
479000,1,288,5,5,Braga, Real
245000,1,140,3,3,Guimarães, Fermentões  
62400,1,130,0,0,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
81000,1,100,2,4,Barcelos, Barcelinhos  
119900,1,112,1,3,Guimarães, Polvoreira  
129900,1,148,2,3,Guimarães, Creixomil  
375000,1,196,3,4,Braga, Nogueira
67500,1,227,0,3,Vila Nova de Famalicão, Vila Nova de Famalicão e Calendário  
175000,1,150,3,3,Vila Nova de Famalicão, Gondifelos
239000,1,198,4,3,Vila Nova de Famalicão, Santa Maria Oliveira  
299900,1,216,3,5,Póvoa de Lanhoso, Lanhoso  
289900,1,186,2,3,Póvoa de Lanhoso, Campos e Louredo  
199000,1,198,2,3,Barcelos, Barqueiros  
187000,1,284,3,4,Fafe, Fafe  
249990,1,145,1,4,Guimarães, Creixomil  
360000,1,320,4,4,Barcelos, Várzea  
157500,1,122,3,3,Guimarães, Moreira de Cónegos  
168800,1,156,2,6,Braga, Real
144900,1,136,1,3,Guimarães, Creixomil  
750000,1,1640,4,4,Barcelos, Alvito (São Pedro e São Martinho) e Couto  
297500,1,200,4,4,Braga, Merelim (São Paio)
43900,1,125,0,0,Celorico de Basto, Rego  
199000,1,164,3,3,Cabeceiras de Basto, Refojos de Basto
236000,1,265,4,3,Vila Nova de Famalicão, Riba de Ave  
215000,1,68,2,3,Braga, (São José de São Lázaro e São João do Souto)  
420000,1,242,3,3,Guimarães, Fermentões  
205000,1,150,3,3,Vila Nova de Famalicão, Gondifelos
450000,1,334,0,3,Fafe, Quinchães  
139000,1,191,5,3,Terras de Bouro, Vilar da Veiga  
110000,1,132,0,6,Terras de Bouro, Souto  
134500,1,90,1,2,Vila Verde, Vade  
269900,1,185,1,2,Guimarães, Caldelas  
300000,1,133,1,3,Barcelos, Barcelos
305000,1,200,0,5,Terras de Bouro, Gondoriz  
154990,1,78,1,2,Guimarães, Urgezes  
115000,1,100,2,3,Guimarães, Conde e Gandarela  
1100000,1,430,0,3,Esposende, Apúlia e Fão  
219900,1,154,0,3,Vila Nova de Famalicão, Nine  
249900,1,130,0,4,Vila Verde, Lage  
299000,1,165,4,3,Vizela, Caldas de Vizela (São Miguel e São João)  
335000,1,348,0,3,Braga, Real
37500,1,150,0,0,Celorico de Basto, Vale de Bouro  
259900,1,120,0,3,Vila Verde, Ribeira do Neiva  
160000,1,158,0,3,Guimarães, São Torcato  
220000,1,472,2,5,Guimarães, Ronfe  
349000,1,99,3,6,Vieira do Minho, Ruivães e Campos  
395000,1,576,5,3,Barcelos, Carapeços  
315000,1,300,4,4,Barcelos, Remelhe  
145000,1,143,0,3,Fafe, Armil  
269900,1,169,4,4,Guimarães, Azurém  
310000,1,215,2,3,Fafe, São Gens  
230000,1,180,6,4,Braga, Cabreiros e Passos (São Julião)  
420000,1,300,3,3,Braga, Palmeira  
475000,1,312,0,4,Braga, (São José de São Lázaro e São João do Souto)  
215000,1,266,0,2,Vieira do Minho, Ruivães e Campos  
459000,1,440,4,5,Barcelos, Barqueiros  
30000,1,61,1,3,Fafe, Quinchães  
330000,1,250,3,3,Braga, Ferreiros e Gondizalves  
690000,1,272,4,4,Guimarães, São Cristóvão (Selho)  
89000,1,161,0,2,Vieira do Minho, Ruivães e Campos  
149000,1,112,0,4,Vieira do Minho, Ruivães e Campos  
398000,1,180,0,3,Braga, Palmeira  
376000,1,180,3,3,Braga, Palmeira  
379000,1,180,3,3,Braga, Palmeira  
418000,1,180,3,3,Braga, Palmeira  
448000,1,180,3,3,Braga, Palmeira  
444000,1,180,3,3,Braga, Palmeira  
440000,1,180,3,3,Braga, Palmeira  
465000,1,180,3,3,Braga, Palmeira  
127000,1,143,0,3,Fafe, Cepães e Fareja  
185000,1,76,1,3,Vieira do Minho, Cantelães  
399000,1,100,0,5,Barcelos, Viatodos
47500,1,44,0,0,Póvoa de Lanhoso, Esperança e Brunhais  
139900,1,50,0,3,Terras de Bouro, Ribeira  
484990,1,220,0,4,Celorico de Basto, Ribas  
649900,1,165,0,3,Braga, Merelim (São Pedro) e Frossos  
128000,1,287,0,6,Fafe, Ardegão
200000,1,166,0,3,Fafe, Fafe  
260000,1,306,0,4,Fafe, Estorãos  
134500,1,158,0,3,Barcelos, Viatodos
285000,1,304,3,4,Celorico de Basto, Ribas  
71000,1,151,3,3,Vila Nova de Famalicão, Lemenhe
85405,1,96,0,0,Amares, Ferreiros
199000,1,360,3,3,Braga, Palmeira  
210000,1,110,3,3,Guimarães, Mesão Frio  
216000,1,187,3,6,Vila Nova de Famalicão, Joane  
360000,1,319,3,3,Vizela, Santa Eulália  
133000,1,155,2,4,Braga, Cabreiros e Passos (São Julião)  
385000,1,200,3,4,Esposende, Esposende
280000,1,232,3,3,Vila Nova de Famalicão, Joane  
99900,1,110,0,2,Vila Verde, Ribeira do Neiva  
375000,1,198,2,3,Fafe, Regadas  
599000,1,385,3,3,Vila Nova de Famalicão, Lousado  
299900,1,177,3,3,Guimarães, Sande São Lourenço e Balazar  
255000,1,257,3,3,Fafe, Travassós  
269900,1,123,2,4,Braga, Celeirós
287000,1,280,3,4,Braga, Ferreiros e Gondizalves  
235000,1,240,3,3,Vila Verde, Escariz (São Mamede) e Escariz (São Martinho)  
325000,1,145,3,4,Póvoa de Lanhoso, Lanhoso  
320000,1,215,4,4,Vila Nova de Famalicão, Antas e Abade de Vermoim  
245000,1,240,3,3,Vila Verde, Escariz (São Mamede) e Escariz (São Martinho)  
149000,1,114,2,3,Guimarães, Ronfe  
425000,1,350,0,4,Braga, Merelim (São Paio)
490000,1,281,4,3,Barcelos, Barqueiros  
49900,1,130,1,2,Póvoa de Lanhoso, Vilela  
59900,1,60,1,1,Terras de Bouro, Balança  
216000,1,225,3,3,Vila Verde, Cervães  
245000,1,250,14,3,Vila Verde, Lage  
549900,1,533,6,5,Póvoa de Lanhoso, Taíde  
150000,1,154,0,8,Vila Nova de Famalicão, Ribeirão  
270000,1,230,3,3,Guimarães, Santa Eufémia Prazins  
294250,1,200,5,4,Terras de Bouro, Gondoriz  
88000,1,97,2,3,Vila Verde, Vade  
159500,1,100,2,3,Braga, Palmeira  
45000,1,80,0,0,Póvoa de Lanhoso, Serzedelo  
66405,1,62,1,1,Vila Verde, Sande
280000,1,190,0,5,Vila Nova de Famalicão, Gondifelos
270000,1,148,0,4,Vila Nova de Famalicão, Castelões  
545000,1,399,5,7,Braga, (Maximinos
269900,1,640,5,4,Póvoa de Lanhoso, Santo Emilião  
309000,1,340,3,4,Barcelos, Barqueiros  
275000,1,180,3,3,Vila Nova de Famalicão, Ribeirão  
74000,1,227,0,3,Guimarães, Nespereira  
67000,1,60,1,3,Amares, Amares e Figueiredo  
344500,1,123,4,6,Póvoa de Lanhoso, Rendufinho  
390000,1,220,2,3,Barcelos, Perelhal  
120000,1,294,3,3,Vila Verde, Soutelo  
229500,1,270,3,4,Vila Verde, Coucieiro  
500000,1,210,3,6,Vila Nova de Famalicão, Vila Nova de Famalicão e Calendário  
169900,1,109,2,3,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
97500,1,88,0,2,Vila Nova de Famalicão, Castelões  
380000,1,278,3,3,Barcelos, Várzea  
349900,1,144,2,3,Vila Verde, Prado (São Miguel)  
58000,1,124,1,2,Barcelos, Barqueiros  
360000,1,384,0,3,Guimarães, Silvares  
138000,1,258,0,3,Fafe, Antime e Silvares (São Clemente)  
499000,1,171,2,3,Guimarães, Candoso São Tiago e Mascotelos  
450000,1,214,3,3,Celorico de Basto, Borba de Montanha  
469000,1,598,5,3,Amares, Bico  
335000,1,184,3,4,Amares, Caires  
149500,1,180,0,3,Vieira do Minho, Pinheiro  
375000,1,110,2,2,Vila Verde, Ribeira do Neiva  
469000,1,325,4,4,Fafe, Antime e Silvares (São Clemente)  
289000,1,160,3,3,Braga, Nogueira
289900,1,195,3,4,Braga, Sobreposta  
30000,1,42,0,1,Vila Verde, Aboim da Nóbrega e Gondomar  
239990,1,169,2,3,Guimarães, São Cristóvão (Selho)  
235000,1,154,3,3,Vila Nova de Famalicão, Landim  
269000,1,206,3,3,Vila Nova de Famalicão, Avidos e Lagoa  
379900,1,202,3,4,Vila Verde, Esqueiros
280000,1,119,3,4,Braga, Figueiredo  
285000,1,265,3,3,Póvoa de Lanhoso, Santo Emilião  
142000,1,80,0,3,Vila Nova de Famalicão, Lemenhe
347000,1,252,4,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
145000,1,80,1,2,Vila Nova de Famalicão, Antas e Abade de Vermoim  
320000,1,352,0,6,Terras de Bouro, Carvalheira  
135000,1,201,2,3,Póvoa de Lanhoso, Taíde  
59900,1,162,1,2,Póvoa de Lanhoso, Travassos  
110000,1,187,1,3,Fafe, Quinchães  
395000,1,276,3,4,Celorico de Basto, Britelo
320000,1,265,3,3,Braga, Guisande e Oliveira (São Pedro)  
480000,1,456,2,3,Fafe, Fafe  
650000,1,334,4,3,Guimarães, Candoso São Tiago e Mascotelos  
620000,1,370,5,3,Braga, Priscos  
245000,1,208,2,4,Braga, São Victor  
150000,1,195,1,4,Amares, Ferreiros
47000,1,44,2,5,Cabeceiras de Basto, Rio Douro  
56900,1,112,0,0,Amares, Caires  
595000,1,400,2,3,Celorico de Basto, Britelo
320000,1,173,3,4,Guimarães, Aldão  
184900,1,75,2,2,Vizela, Infias  
215000,1,280,0,3,Fafe, Ardegão
1199000,1,450,6,5,Vieira do Minho, Anjos e Vilar do Chão  
56000,1,36,0,2,Barcelos, Barcelos
400000,1,472,0,5,Fafe, Fafe  
70000,1,110,0,2,Amares, Bouro (Santa Marta)  
347500,1,252,3,4,Braga, Celeirós
435000,1,280,0,5,Braga, Palmeira  
245000,1,119,3,6,Vila Nova de Famalicão, Gavião  
505000,1,244,6,5,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
30500,1,139,0,2,Fafe, Quinchães  
150000,1,84,0,3,Vila Verde, Valdreu  
305000,1,234,4,6,Guimarães, Aldão  
427950,1,245,3,3,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
489000,1,195,4,3,Guimarães, Santa Eufémia Prazins  
250000,1,120,3,4,Póvoa de Lanhoso, Serzedelo  
192500,1,240,3,4,Fafe, Estorãos  
38750,1,233,0,4,Vieira do Minho, Ruivães e Campos  
162000,1,184,1,3,Vila Nova de Famalicão, Ruivães e Novais  
250000,1,204,4,4,Braga, Real
149000,1,100,1,2,Amares, Vilela
375000,1,120,3,2,Póvoa de Lanhoso, Sobradelo da Goma  
320000,1,284,3,4,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
259000,1,156,3,3,Guimarães, Brito  
59375,1,106,1,2,Fafe, Travassós  
220000,1,141,3,4,Guimarães, Selho São Lourenço e Gominhães  
399000,1,105,4,5,Guimarães, São Torcato  
238000,1,270,2,3,Guimarães, São Jorge (Selho)  
269990,1,190,3,4,Braga, Tebosa  
344990,1,154,3,4,Póvoa de Lanhoso, Taíde  
534000,1,150,5,5,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
240000,1,170,3,3,Barcelos, Durrães e Tregosa  
1000000,1,270,0,4,Guimarães, Urgezes  
220000,1,90,3,5,Vila Nova de Famalicão, Vermoim  
535000,1,360,5,7,Braga, Santa Lucrécia de Algeriz e Navarra  
339000,1,200,3,4,Braga, Ferreiros e Gondizalves  
799900,1,306,3,4,Fafe, Arões (São Romão)  
77000,1,110,1,4,Cabeceiras de Basto, Abadim  
439900,1,300,12,10,Amares, Caldelas
150000,1,221,2,5,Celorico de Basto, Arnoia  
99000,1,310,0,5,Barcelos, Quintiães e Aguiar  
240000,1,137,2,5,Guimarães, Brito  
297500,1,214,4,4,Braga, Adaúfe  
66500,1,110,1,3,Celorico de Basto, Borba de Montanha  
134500,1,60,0,0,Braga, Adaúfe  
184000,1,182,2,3,Vila Nova de Famalicão, Gondifelos
660000,1,350,4,4,Fafe, São Gens  
191000,1,253,3,3,Fafe, Medelo  
465000,1,198,4,4,Póvoa de Lanhoso, Campos e Louredo  
250000,1,184,4,4,Braga, Merelim (São Pedro) e Frossos  
160000,1,173,0,0,Vila Verde, Geme  
129000,1,125,3,3,Guimarães, Souto Santa Maria
198000,1,185,2,4,Braga, Celeirós
69900,1,40,0,0,Amares, Vilela
129500,1,729,0,3,Vila Verde, Coucieiro  
239500,1,192,3,4,Barcelos, Silveiros e Rio Covo (Santa Eulália)  
295000,1,294,3,3,Braga, Celeirós
340000,1,294,3,3,Braga, Celeirós
174900,1,150,2,3,Terras de Bouro, Campo do Gerês  
139000,1,86,1,2,Póvoa de Lanhoso, Santo Emilião  
185000,1,142,3,4,Vila Nova de Famalicão, Delães  
549900,1,302,0,4,Póvoa de Lanhoso, Santo Emilião  
850000,1,250,5,4,Braga, Este (São Pedro e São Mamede)  
220000,1,138,4,3,Amares, Ferreiros
42920,1,40,1,3,Terras de Bouro, Carvalheira  
239900,1,180,3,3,Guimarães, Gonça  
319900,1,650,0,5,Vila Verde, Vila Verde e Barbudo  
280000,1,305,0,3,Vila Verde, Dossãos  
59000,1,418,0,3,Amares, Caldelas
580000,1,420,5,5,Barcelos, Galegos (Santa Maria)  
150000,1,104,2,3,Celorico de Basto, Veade
545000,1,350,3,4,Braga, Real
219990,1,68,0,0,Braga, São Victor  
160000,1,162,2,3,Vila Nova de Famalicão, Riba de Ave  
285000,1,300,3,3,Braga, Real
285000,1,276,2,4,Braga, Palmeira  
185000,1,128,1,3,Celorico de Basto, Caçarilhe e Infesta  
265000,1,298,3,4,Vila Nova de Famalicão, Ribeirão  
107900,1,42,0,1,Amares, Caldelas
214900,1,251,3,7,Amares, Caldelas
345000,1,285,3,3,Celorico de Basto, Britelo
200000,1,115,2,5,Guimarães, Mesão Frio  
295000,1,306,3,4,Vila Verde, Cabanelas  
915000,1,400,4,5,Braga, Nogueira
212000,1,182,3,3,Vila Nova de Famalicão, Nine  
130000,1,185,2,4,Cabeceiras de Basto, Refojos de Basto
197000,1,99,2,3,Vila Verde, Marrancos e Arcozelo  
850000,1,488,5,4,Cabeceiras de Basto, Refojos de Basto
460000,1,348,4,3,Guimarães, Candoso São Tiago e Mascotelos  
92500,1,229,0,3,Vila Verde, Geme  
250000,1,237,3,3,Guimarães, São Jorge (Selho)  
365000,1,276,3,3,Braga, Merelim (São Pedro) e Frossos  
365000,1,252,3,3,Braga, Merelim (São Pedro) e Frossos  
320000,1,276,3,3,Braga, Merelim (São Pedro) e Frossos  
320000,1,252,3,3,Braga, Merelim (São Pedro) e Frossos  
220000,1,160,2,4,Fafe, Quinchães  
148000,1,80,4,3,Terras de Bouro, Vilar da Veiga  
184900,1,142,3,5,Póvoa de Lanhoso, Garfe  
419000,1,356,4,3,Vila Verde, Turiz  
193000,1,136,2,3,Vila Nova de Famalicão, Joane  
210000,1,274,3,4,Vila Verde, Lage  
230000,1,250,3,3,Fafe, Antime e Silvares (São Clemente)  
260000,1,234,6,4,Vila Nova de Famalicão, São Mateus Oliveira  
110000,1,120,1,1,Braga, Arentim e Cunha  
345000,1,146,3,4,Fafe, Fafe  
159900,1,92,2,3,Guimarães, Gonça  
79900,1,104,0,0,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
255000,1,252,3,3,Vila Verde, Soutelo  
169900,1,141,0,0,Amares, Ferreiros
290000,1,200,2,7,Esposende, Apúlia e Fão  
54900,1,97,0,2,Terras de Bouro, Cibões e Brufe  
189000,1,128,2,3,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
210000,1,170,0,3,Terras de Bouro, Valdosende  
254900,1,156,4,4,Guimarães, São Jorge (Selho)  
110000,1,78,1,2,Vila Nova de Famalicão, Joane  
225000,1,250,3,6,Guimarães, Pencelo  
235000,1,208,5,4,Vila Nova de Famalicão, Bairro  
349000,1,250,3,3,Vila Verde, Loureira  
485000,1,154,3,3,Braga, Tebosa  
60000,1,93,0,0,Vila Verde, Aboim da Nóbrega e Gondomar  
235000,1,180,2,3,Vila Nova de Famalicão, Pedome  
77000,1,104,0,0,Guimarães, Polvoreira  
275000,1,265,3,5,Braga, São Victor  
425000,1,114,0,3,Vila Nova de Famalicão, Vila Nova de Famalicão e Calendário  
525000,1,291,5,4,Braga, Nogueira
120000,1,42,1,3,Braga, São Vicente  
45000,1,32,1,2,Póvoa de Lanhoso, Travassos  
115000,1,184,0,4,Guimarães, Guardizela  
499990,1,354,7,3,Guimarães, Santa Eufémia Prazins  
207000,1,120,2,3,Cabeceiras de Basto, Pedraça  
87500,1,41,0,1,Braga, Cabreiros e Passos (São Julião)  
249000,1,445,4,5,Cabeceiras de Basto, Basto  
500000,1,240,4,4,Braga, Merelim (São Paio)
399000,1,320,5,6,Vieira do Minho, Salamonde  
245000,1,186,3,7,Esposende, Apúlia e Fão  
77000,1,174,3,4,Vila Nova de Famalicão, Riba de Ave  
90000,1,160,0,3,Fafe, São Martinho (Silvares)  
139900,1,79,2,3,Póvoa de Lanhoso, Sobradelo da Goma  
179900,1,86,2,5,Póvoa de Lanhoso, Sobradelo da Goma  
399000,1,168,3,5,Barcelos, Várzea  
202000,1,119,2,3,Braga, São Victor  
280000,1,200,4,3,Fafe, Fafe  
260000,1,241,3,3,Vieira do Minho, Mosteiro  
164900,1,148,3,6,Braga, Lomar e Arcos  
580000,1,166,5,4,Esposende, Esposende
67500,1,134,1,2,Cabeceiras de Basto, Rio Douro  
350000,1,577,0,3,Vila Nova de Famalicão, Antas e Abade de Vermoim  
350000,1,570,0,3,Vila Nova de Famalicão, Antas e Abade de Vermoim  
350000,1,581,0,3,Vila Nova de Famalicão, Antas e Abade de Vermoim  
350000,1,595,0,3,Vila Nova de Famalicão, Antas e Abade de Vermoim  
149000,1,276,2,4,Vila Nova de Famalicão, Bairro  
249900,1,131,2,3,Cabeceiras de Basto, Refojos de Basto
55000,1,400,2,8,Cabeceiras de Basto, Refojos de Basto
180000,1,196,2,6,Cabeceiras de Basto, Rio Douro  
399000,1,225,3,4,Guimarães, Creixomil  
550000,1,376,0,3,Guimarães, São Torcato  
135000,1,143,2,4,Vila Verde, Ribeira do Neiva  
160000,1,622,1,2,Braga, Sequeira  
139000,1,800,3,3,Guimarães, Moreira de Cónegos  
215000,1,272,4,4,Barcelos, Lama  
530000,1,282,0,4,Braga, Ferreiros e Gondizalves  
85000,1,138,0,4,Celorico de Basto, Vale de Bouro  
699000,1,741,5,5,Celorico de Basto, Rego  
189500,1,92,1,2,Cabeceiras de Basto, Refojos de Basto
89900,1,64,0,2,Braga, Merelim (São Paio)
79900,1,100,1,2,Póvoa de Lanhoso, Sobradelo da Goma  
650000,1,514,4,4,Fafe, Revelhe  
184500,1,120,1,3,Póvoa de Lanhoso, Santo Emilião  
135000,1,673,1,3,Vieira do Minho, Ruivães e Campos  
257500,1,182,3,3,Vila Nova de Famalicão, Gondifelos
265000,1,182,3,3,Vila Nova de Famalicão, Gondifelos
265000,1,240,4,4,Braga, Arentim e Cunha  
420000,1,298,2,3,Vila Nova de Famalicão, Antas e Abade de Vermoim  
350000,1,250,2,3,Vila Nova de Famalicão, Antas e Abade de Vermoim  
142000,1,85,0,3,Esposende, Forjães  
370000,1,560,2,3,Braga, Palmeira  
360000,1,198,4,3,Braga, Nogueira
245000,1,200,3,4,Vila Nova de Famalicão, Ruivães e Novais  
79900,1,176,1,3,Celorico de Basto, Britelo
37500,1,137,1,2,Celorico de Basto, Vale de Bouro  
58000,1,27,1,3,Vieira do Minho, Louredo  
110000,1,113,0,2,Cabeceiras de Basto, Rio Douro  
895000,1,438,6,5,Guimarães, Polvoreira  
99900,1,90,1,3,Cabeceiras de Basto, Faia  
350000,1,173,3,3,Guimarães, Silvares  
138000,1,679,0,3,Terras de Bouro, Valdosende  
22500,1,216,0,0,Vila Verde, Sande
44000,1,42,0,0,Terras de Bouro, Carvalheira  
720000,1,1320,4,3,Vieira do Minho, Ventosa e Cova  
850000,1,4114,4,3,Vieira do Minho, Mosteiro  
120000,1,212,2,7,Fafe, Agrela e Serafão  
280000,1,210,3,3,Guimarães, São Martinho (Candoso)  
107500,1,140,3,3,Vila Verde, Parada de Gatim  
344900,1,258,3,5,Braga, São Victor  
170000,1,178,2,3,Barcelos, Alheira e Igreja Nova  
380000,1,234,4,4,Braga, (São José de São Lázaro e São João do Souto)  
325000,1,240,2,6,Guimarães, Azurém  
42500,1,124,0,3,Guimarães, Serzedo e Calvos  
47500,1,120,0,2,Cabeceiras de Basto, Pedraça  
149000,1,156,1,3,Guimarães, Atães e Rendufe  
260000,1,150,3,3,Guimarães, Candoso São Tiago e Mascotelos  
395000,1,200,3,4,Fafe, Regadas  
850000,1,160,2,4,Esposende, Antas  
590000,1,185,0,4,Barcelos, Sequeade e Bastuço (São João e Santo Estevão)  
110000,1,110,1,2,Vila Verde, Oleiros  
180000,1,78,0,5,Braga, Real
285000,1,112,0,5,Terras de Bouro, Rio Caldo  
140000,1,154,1,3,Terras de Bouro, Carvalheira  
1750000,1,1606,8,8,Braga, Esporões  
90000,1,77,1,3,Vieira do Minho, Mosteiro  
71900,1,99,1,2,Terras de Bouro, Ribeira  
230000,1,532,2,3,Barcelos, Várzea  
336000,1,156,3,3,Guimarães, Candoso São Tiago e Mascotelos  
338000,1,120,3,3,Guimarães, Serzedelo  
400000,1,180,1,3,Guimarães, Mesão Frio  
650000,1,268,3,4,Braga, Nogueiró e Tenões  
249000,1,145,0,3,Vila Nova de Famalicão, São Mateus Oliveira  
275000,1,263,4,3,Guimarães, Creixomil  
235000,1,200,0,4,Vila Verde, Vila Verde e Barbudo  
180000,1,152,0,3,Barcelos, Moure  
425000,1,220,3,4,Vila Nova de Famalicão, São Mateus Oliveira  
109500,1,305,5,4,Fafe, Fafe  
129000,1,290,0,2,Guimarães, Nespereira  
30000,1,130,0,2,Fafe, São Gens  
1400000,1,344,4,12,Guimarães, Oliveira
750000,1,734,5,10,Guimarães, Oliveira
60000,1,80,1,2,Terras de Bouro, Valdosende  
165000,1,58,3,6,Vila Nova de Famalicão, Vermoim  
549900,1,240,4,5,Braga, Escudeiros e Penso (Santo Estêvão e São Vicente)  
289900,1,136,2,6,Vila Verde, Turiz  
180000,1,147,6,5,Esposende, Palmeira de Faro e Curvos  
169900,1,235,0,5,Terras de Bouro, Chorense e Monte  
98000,1,6500,1,3,Vila Verde, Sande
215000,1,282,2,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
195000,1,118,2,3,Celorico de Basto, Arnoia  
135000,1,270,2,3,Vila Verde, Geme  
43000,1,50,1,3,Celorico de Basto, Carvalho e Basto (Santa Tecla)  
279000,1,3400,4,4,Vieira do Minho, Vieira do Minho  
149000,1,112,2,3,Guimarães, Costa  
300000,1,307,3,3,Guimarães, Polvoreira  
350000,1,249,0,3,Braga, Merelim (São Paio)
330000,1,249,0,3,Braga, Merelim (São Paio)
50000,1,159,0,2,Vieira do Minho, Anjos e Vilar do Chão  
255000,1,499,0,3,Fafe, Arões (São Romão)  
204000,1,160,0,3,Guimarães, Urgezes  
207000,1,356,2,4,Vieira do Minho, Salamonde  
150000,1,232,0,4,Terras de Bouro, Valdosende  
385000,1,263,3,3,Braga, Palmeira  
235000,1,263,3,3,Braga, Palmeira  
182000,1,110,0,3,Vila Nova de Famalicão, Delães  
420000,1,500,2,13,Vieira do Minho, Tabuaças  
295000,1,332,0,5,Braga, Adaúfe  
419000,1,84,3,4,Vieira do Minho, Mosteiro  
52500,1,5482,0,2,Vila Verde, Sande
140000,1,600,3,5,Braga, Merelim (São Paio)
220000,1,181,3,3,Vila Nova de Famalicão, Carreira e Bente  
37490,1,28,1,2,Vieira do Minho, Guilhofrei  
450000,1,395,4,3,Esposende, Antas  
160000,1,188,2,3,Esposende, Apúlia e Fão  
225000,1,285,3,5,Celorico de Basto, Britelo
650000,1,232,6,3,Cabeceiras de Basto, Pedraça  
692000,1,257,3,4,Guimarães, Oliveira
325000,1,298,3,4,Guimarães, Prazins Santo Tirso e Corvite  
315000,1,298,3,4,Guimarães, Prazins Santo Tirso e Corvite  
360000,1,226,6,4,Guimarães, Ponte  
3750000,1,883,12,5,Guimarães, Costa  
340000,1,98,0,3,Braga, Celeirós
295000,1,98,0,3,Braga, Celeirós
285000,1,98,0,3,Braga, Celeirós
295000,1,294,4,3,Braga, Celeirós
95000,1,170,1,2,Celorico de Basto, Veade
99500,1,132,3,4,Vizela, Santa Eulália  
399900,1,137,3,3,Braga, São Vicente  
36500,1,32,0,1,Fafe, Monte e Queimadela  
96000,1,120,0,3,Barcelos, Fragoso  
87500,1,74,1,5,Fafe, Agrela e Serafão  
