Size,Bath,Bed,City_Cascais,City_Lisboa,City_Other,City_Porto,City_Sintra,good_prop
60,1,2,0,0,1,0,0,0
41,1,1,0,1,0,0,0,1
94,1,3,0,0,0,0,1,1
122,1,2,0,0,1,0,0,1
100,1,2,0,0,0,0,1,1
85,1,2,0,0,0,0,1,1
93,1,3,0,0,0,0,1,1
73,1,1,0,0,1,0,0,1
81,1,2,0,0,0,0,1,0
66,1,2,0,0,0,0,1,1
64,1,3,0,0,0,0,1,1
85,2,3,0,0,0,0,1,1
67,1,2,0,0,1,0,0,0
91,1,2,0,0,0,0,1,1
68,1,2,0,1,0,0,0,1
75,2,1,0,0,0,0,1,1
40,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,0
105,2,3,0,0,1,0,0,1
58,1,1,0,0,1,0,0,1
47,1,1,0,0,0,0,1,0
62,1,2,0,1,0,0,0,0
86,1,2,0,0,0,0,1,1
80,1,2,0,0,0,0,1,1
95,2,2,0,0,0,0,1,1
109,2,3,0,0,1,0,0,1
50,1,1,0,0,0,0,1,0
66,1,2,0,0,1,0,0,0
75,1,2,0,0,1,0,0,0
100,2,3,0,0,1,0,0,0
154,2,2,0,0,1,0,0,1
57,1,1,0,0,1,0,0,1
143,2,3,0,0,1,0,0,1
98,1,2,0,0,1,0,0,1
75,1,1,0,0,0,0,1,1
90,2,3,0,0,0,0,1,1
65,1,2,0,0,1,0,0,0
76,1,2,0,0,1,0,0,0
67,1,2,0,0,0,0,1,1
63,1,2,0,0,0,0,1,1
65,1,1,0,0,0,0,1,1
38,1,1,0,1,0,0,0,1
40,1,1,0,0,1,0,0,0
43,1,1,0,0,1,0,0,0
109,1,2,0,0,1,0,0,1
76,1,1,1,0,0,0,0,1
75,2,2,0,0,1,0,0,1
105,2,3,0,0,1,0,0,1
90,1,2,0,0,0,0,1,1
94,1,2,0,0,0,0,1,1
98,2,2,0,0,0,0,1,1
70,1,2,0,1,0,0,0,1
114,1,3,0,1,0,0,0,1
126,2,3,0,0,1,0,0,1
66,1,2,0,0,1,0,0,0
68,1,2,0,0,0,0,1,1
40,1,1,0,1,0,0,0,0
40,1,1,0,1,0,0,0,0
83,1,2,0,0,1,0,0,0
61,1,2,0,0,1,0,0,0
81,2,2,0,0,0,0,1,1
100,2,3,0,0,0,0,1,1
61,1,2,0,0,1,0,0,1
111,2,2,0,0,1,0,0,0
50,1,2,0,0,1,0,0,0
59,1,2,0,0,1,0,0,0
84,1,2,0,0,0,0,1,1
55,1,1,0,0,0,0,1,0
50,1,2,0,0,1,0,0,1
72,1,3,0,0,1,0,0,1
71,1,1,0,0,0,0,1,1
76,1,2,0,0,0,0,1,1
67,1,2,1,0,0,0,0,1
90,1,2,0,0,1,0,0,0
68,1,2,0,0,1,0,0,1
85,1,1,0,0,1,0,0,1
50,1,2,0,1,0,0,0,0
46,1,1,0,0,0,0,1,0
73,1,2,0,1,0,0,0,1
81,1,2,0,0,0,0,1,1
77,1,3,0,0,1,0,0,0
66,1,2,0,0,1,0,0,0
98,2,3,0,0,1,0,0,1
77,1,2,0,0,1,0,0,1
86,1,2,0,0,0,0,1,1
87,1,2,0,0,1,0,0,1
92,2,2,0,0,0,0,1,1
34,1,1,0,1,0,0,0,1
85,2,2,0,0,0,0,1,1
53,1,1,0,0,0,0,1,0
85,1,2,0,0,1,0,0,0
94,1,3,0,0,1,0,0,1
89,1,2,0,0,0,0,1,1
72,1,2,0,0,0,0,1,1
42,1,1,0,1,0,0,0,0
68,1,2,0,0,1,0,0,0
90,1,2,0,0,1,0,0,0
52,1,1,0,0,1,0,0,0
92,2,3,0,0,0,0,1,0
114,2,3,0,0,1,0,0,1
77,1,1,0,0,0,0,1,1
51,1,1,0,0,0,0,1,1
58,1,2,0,0,1,0,0,1
88,2,2,0,0,0,0,1,1
92,3,3,0,0,0,0,1,1
45,1,2,0,1,0,0,0,1
72,1,2,0,0,1,0,0,0
91,1,2,0,0,0,0,1,1
73,1,2,0,0,1,0,0,1
92,1,2,0,0,1,0,0,0
70,1,2,0,0,0,0,1,0
69,1,1,0,1,0,0,0,0
122,1,3,0,0,1,0,0,1
79,1,2,0,0,1,0,0,1
85,1,2,0,0,1,0,0,0
61,1,2,0,0,1,0,0,1
91,1,2,0,0,0,0,1,0
81,1,3,0,0,1,0,0,0
79,1,3,0,0,1,0,0,0
73,1,3,0,1,0,0,0,1
116,2,3,0,0,0,0,1,1
96,2,3,0,0,0,0,1,1
35,1,1,0,1,0,0,0,0
76,1,2,0,0,1,0,0,1
78,1,2,0,0,0,0,1,0
67,1,2,0,0,1,0,0,0
82,1,2,0,0,0,0,1,0
116,1,2,0,0,0,0,1,1
57,1,1,0,1,0,0,0,1
50,1,1,0,1,0,0,0,1
44,1,1,0,1,0,0,0,1
72,1,2,0,0,1,0,0,1
74,1,2,0,0,0,0,1,1
88,2,2,0,0,0,0,1,1
94,2,3,0,1,0,0,0,1
41,1,1,0,0,1,0,0,0
113,1,2,0,0,0,0,1,1
50,1,1,0,0,1,0,0,0
92,1,2,0,1,0,0,0,1
139,2,4,0,0,1,0,0,1
118,2,3,0,0,1,0,0,1
96,2,2,0,0,0,0,1,1
74,2,2,0,0,0,0,1,1
128,1,2,0,0,0,0,1,1
65,1,2,0,0,1,0,0,0
102,2,3,0,0,0,0,1,1
113,1,2,0,0,0,0,1,1
54,1,1,0,1,0,0,0,1
47,1,2,0,1,0,0,0,0
49,1,1,0,0,1,0,0,0
55,1,2,0,0,1,0,0,0
70,1,2,0,0,1,0,0,0
94,1,1,0,0,1,0,0,1
55,1,2,0,0,1,0,0,0
85,2,3,0,0,1,0,0,0
110,1,2,0,0,1,0,0,1
107,2,3,0,0,1,0,0,1
70,1,2,0,1,0,0,0,1
76,1,2,0,0,0,0,1,0
84,2,3,0,0,1,0,0,0
61,1,2,0,0,1,0,0,0
80,1,1,0,0,1,0,0,0
87,1,2,0,0,1,0,0,0
109,2,3,0,0,1,0,0,1
86,2,2,0,1,0,0,0,1
96,1,2,0,1,0,0,0,1
111,1,2,0,0,1,0,0,1
79,2,2,0,0,1,0,0,0
68,2,2,0,1,0,0,0,1
75,1,2,0,0,0,0,1,1
60,1,2,0,0,1,0,0,0
101,2,3,0,0,1,0,0,0
90,1,2,0,0,0,0,1,1
73,1,2,0,0,0,0,1,1
98,2,3,0,0,1,0,0,1
76,1,2,0,0,0,0,1,1
71,1,2,0,0,1,0,0,1
101,1,2,0,0,0,0,1,1
99,1,2,0,0,1,0,0,1
63,1,2,0,0,1,0,0,0
120,2,3,0,0,1,0,0,1
102,2,3,0,0,0,0,1,1
43,1,1,0,0,0,0,1,1
87,2,3,0,0,1,0,0,0
77,1,2,0,0,1,0,0,0
73,1,2,0,0,1,0,0,0
75,1,2,0,0,1,0,0,1
63,1,1,0,0,1,0,0,1
150,2,3,0,0,1,0,0,1
108,2,3,0,0,1,0,0,0
99,2,4,1,0,0,0,0,1
99,2,4,1,0,0,0,0,1
73,2,3,0,0,1,0,0,0
74,1,2,0,0,0,0,1,0
42,1,2,0,0,0,0,1,0
50,1,3,0,0,0,0,1,1
131,2,3,0,0,1,0,0,1
95,2,3,0,0,1,0,0,1
79,1,3,0,1,0,0,0,1
79,1,2,0,0,1,0,0,1
67,1,2,0,0,1,0,0,1
146,2,4,0,0,0,0,1,1
98,2,2,0,0,0,0,1,1
78,1,1,0,1,0,0,0,1
87,1,3,0,0,1,0,0,1
161,2,3,0,0,0,0,1,1
115,2,3,0,0,0,0,1,1
73,1,2,0,0,0,0,1,1
77,1,2,0,0,0,0,1,1
72,2,2,0,0,0,0,1,1
75,1,2,0,0,1,0,0,0
87,3,3,0,0,1,0,0,0
103,2,3,0,0,0,0,1,1
69,1,2,1,0,0,0,0,1
76,1,2,0,0,1,0,0,1
78,1,2,0,0,1,0,0,0
73,1,2,0,0,1,0,0,0
102,2,3,0,0,0,0,1,1
91,2,3,0,0,1,0,0,0
66,1,2,0,0,1,0,0,0
90,2,3,0,0,0,0,1,1
44,1,1,0,0,0,0,1,1
115,2,2,0,0,1,0,0,1
75,1,2,0,0,1,0,0,1
97,1,2,0,0,0,0,1,0
73,1,1,0,0,0,0,1,1
46,1,1,0,1,0,0,0,0
75,1,2,0,0,1,0,0,1
89,1,2,0,0,1,0,0,1
77,2,4,0,0,0,0,1,1
140,2,4,0,0,1,0,0,1
78,1,2,0,0,1,0,0,1
55,1,1,0,0,0,0,1,0
91,2,3,0,0,1,0,0,1
86,1,3,0,0,1,0,0,1
85,1,1,0,0,0,0,1,1
74,1,2,0,0,0,0,1,1
52,1,2,0,1,0,0,0,0
85,1,3,0,0,1,0,0,0
130,3,4,0,0,1,0,0,1
117,2,3,0,0,1,0,0,1
93,1,2,0,0,1,0,0,1
120,2,3,0,0,0,0,1,1
114,1,2,0,0,1,0,0,1
88,1,2,1,0,0,0,0,1
109,2,3,0,0,1,0,0,1
70,1,2,0,0,0,0,1,1
87,2,3,0,0,1,0,0,1
92,1,2,0,0,1,0,0,0
60,1,3,0,0,1,0,0,1
70,1,2,0,0,1,0,0,1
85,1,2,0,0,1,0,0,1
75,1,1,0,0,0,0,1,1
78,1,2,0,0,1,0,0,0
33,1,1,0,0,0,0,1,0
88,1,2,0,0,0,0,1,1
56,1,2,0,0,1,0,0,1
83,2,1,0,0,0,0,1,1
80,2,3,0,0,1,0,0,1
71,1,2,0,0,1,0,0,0
80,1,2,0,0,0,0,1,0
94,1,2,0,0,0,0,1,1
72,1,2,0,0,1,0,0,0
71,1,3,0,0,0,0,1,1
79,1,2,0,0,0,0,1,1
89,1,2,0,0,0,0,1,0
50,1,1,0,1,0,0,0,1
90,1,2,0,0,1,0,0,1
88,1,2,0,0,0,0,1,1
75,1,2,0,0,1,0,0,0
88,1,2,0,0,1,0,0,0
51,1,2,0,1,0,0,0,1
94,1,2,0,0,1,0,0,1
45,1,1,0,0,1,0,0,0
91,1,2,0,0,1,0,0,1
68,1,2,0,0,0,0,1,1
76,2,3,0,0,1,0,0,1
60,1,2,0,1,0,0,0,0
85,1,2,0,0,1,0,0,0
85,2,2,0,0,0,0,1,0
82,1,1,0,0,1,0,0,0
104,2,4,0,0,1,0,0,1
75,2,2,0,0,1,0,0,1
75,1,3,0,0,1,0,0,0
125,2,3,0,0,1,0,0,1
97,2,3,0,0,1,0,0,1
84,2,3,0,0,0,0,1,1
143,2,3,0,0,1,0,0,1
90,2,3,0,0,1,0,0,1
89,1,3,0,0,0,0,1,1
110,2,2,0,0,0,0,1,1
87,1,2,0,0,0,0,1,0
72,1,2,0,0,1,0,0,1
105,2,2,0,0,0,0,1,0
72,1,2,0,1,0,0,0,1
74,1,2,0,0,1,0,0,1
92,1,2,0,0,0,0,1,1
84,1,2,0,0,1,0,0,0
34,1,1,0,1,0,0,0,0
95,1,3,0,0,1,0,0,1
73,1,2,0,0,1,0,0,1
80,1,2,0,0,1,0,0,0
84,1,2,0,0,1,0,0,0
101,2,2,0,0,1,0,0,1
43,1,1,0,0,1,0,0,0
48,1,1,0,1,0,0,0,0
78,1,2,0,0,1,0,0,1
73,1,2,0,0,1,0,0,0
90,2,3,0,0,0,0,1,1
102,2,3,0,0,0,0,1,1
32,1,1,0,1,0,0,0,1
121,2,3,0,0,1,0,0,1
38,1,1,0,0,0,0,1,0
108,1,2,0,0,1,0,0,0
91,2,3,0,0,1,0,0,1
42,1,2,0,0,1,0,0,1
102,2,3,0,0,1,0,0,1
57,1,1,0,0,1,0,0,0
104,2,4,0,0,1,0,0,1
54,1,2,0,0,1,0,0,0
108,2,3,0,0,1,0,0,1
70,1,1,0,1,0,0,0,0
40,1,1,0,1,0,0,0,1
43,1,1,0,0,1,0,0,0
84,2,3,0,0,0,0,1,1
84,1,3,0,0,1,0,0,0
64,1,2,0,0,1,0,0,0
100,2,4,0,1,0,0,0,1
72,1,2,0,0,1,0,0,0
65,1,2,0,0,1,0,0,1
80,1,3,0,0,1,0,0,1
96,1,2,0,0,1,0,0,0
96,2,2,0,0,0,0,1,1
77,1,2,0,0,1,0,0,0
86,1,2,0,0,1,0,0,0
50,1,1,0,0,1,0,0,0
51,1,1,0,1,0,0,0,1
69,1,2,0,0,1,0,0,1
72,1,2,0,0,1,0,0,1
56,1,2,0,0,1,0,0,1
118,2,3,0,0,1,0,0,1
71,1,3,0,0,1,0,0,0
111,2,3,1,0,0,0,0,1
45,1,1,0,1,0,0,0,0
99,2,3,0,0,1,0,0,1
50,1,1,0,1,0,0,0,1
88,2,2,0,0,0,0,1,1
55,1,2,1,0,0,0,0,1
70,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,0
196,2,3,0,0,1,0,0,1
47,1,1,0,0,1,0,0,0
86,2,2,0,0,1,0,0,1
63,1,2,0,0,1,0,0,0
126,2,3,0,0,0,0,1,1
107,2,3,0,0,1,0,0,1
83,1,2,0,0,1,0,0,0
50,1,1,0,1,0,0,0,0
122,2,3,0,0,0,0,1,1
72,2,2,0,0,1,0,0,1
66,1,2,0,0,0,0,1,0
86,2,3,0,0,0,0,1,1
78,1,2,0,0,1,0,0,0
90,1,3,0,0,1,0,0,1
109,2,3,0,0,1,0,0,1
75,1,2,0,0,0,0,1,1
115,2,3,0,0,1,0,0,1
88,1,2,0,0,0,0,1,1
93,2,3,0,0,0,0,1,1
95,2,3,0,0,1,0,0,1
44,1,1,1,0,0,0,0,1
117,2,3,0,0,1,0,0,1
116,2,2,0,0,0,0,1,1
46,1,2,0,1,0,0,0,1
82,1,2,0,0,1,0,0,0
77,2,3,0,0,1,0,0,0
117,2,3,0,0,1,0,0,1
50,1,1,0,1,0,0,0,0
96,1,2,0,0,0,0,1,0
99,1,2,0,0,0,0,1,0
62,1,3,0,0,1,0,0,1
60,1,1,0,0,1,0,0,0
50,1,3,0,1,0,0,0,0
74,2,3,0,0,1,0,0,0
76,1,3,0,1,0,0,0,1
116,2,3,0,0,1,0,0,1
53,1,1,0,0,1,0,0,0
74,1,2,0,0,1,0,0,1
65,1,2,0,1,0,0,0,1
120,2,3,0,0,1,0,0,1
67,1,1,0,1,0,0,0,1
66,1,2,0,0,0,0,1,1
103,2,3,0,0,0,0,1,1
91,2,2,0,0,1,0,0,0
43,1,1,0,1,0,0,0,0
39,1,1,0,1,0,0,0,1
72,1,2,0,0,1,0,0,0
42,1,1,0,1,0,0,0,1
63,1,1,0,0,0,0,1,1
67,1,2,0,0,1,0,0,0
67,1,2,0,1,0,0,0,1
84,2,3,0,0,1,0,0,0
59,2,2,0,0,0,0,1,0
71,1,2,0,0,0,0,1,1
96,2,3,0,0,1,0,0,1
130,1,2,0,0,1,0,0,1
60,1,2,0,0,0,0,1,1
89,1,2,0,1,0,0,0,1
73,1,2,0,1,0,0,0,1
90,1,3,0,1,0,0,0,1
94,1,2,0,0,1,0,0,0
75,1,2,0,0,1,0,0,0
46,1,1,0,1,0,0,0,1
70,2,2,0,0,0,0,1,1
36,1,1,0,1,0,0,0,1
24,1,1,0,1,0,0,0,1
62,2,2,0,0,0,0,1,1
50,1,1,0,0,1,0,0,0
40,1,1,0,1,0,0,0,0
66,1,3,0,1,0,0,0,1
61,2,1,0,1,0,0,0,1
106,2,3,0,0,1,0,0,1
55,1,1,0,0,1,0,0,0
103,1,1,0,1,0,0,0,1
87,2,3,0,0,1,0,0,1
52,1,2,0,1,0,0,0,1
106,1,2,0,0,1,0,0,1
91,1,3,0,1,0,0,0,1
85,2,3,0,0,0,0,1,1
65,1,2,0,0,1,0,0,1
115,2,3,0,0,1,0,0,1
79,1,2,0,0,1,0,0,0
85,1,2,0,0,1,0,0,0
63,1,2,0,0,1,0,0,0
113,2,3,0,0,1,0,0,1
85,1,2,0,0,0,0,1,1
75,3,3,0,0,1,0,0,1
78,1,3,0,0,0,0,1,1
95,1,2,0,0,1,0,0,1
80,1,1,0,0,1,0,0,1
80,1,2,0,0,1,0,0,1
80,1,2,0,0,1,0,0,1
80,1,2,0,0,1,0,0,0
40,1,2,0,1,0,0,0,1
84,1,3,0,0,0,0,1,1
73,1,2,0,0,1,0,0,1
64,1,2,0,0,1,0,0,0
80,1,2,0,1,0,0,0,1
141,2,3,0,0,1,0,0,1
82,2,3,0,0,0,0,1,1
44,2,1,0,1,0,0,0,1
135,2,3,0,0,0,0,1,1
77,1,2,0,0,1,0,0,1
106,1,2,0,0,1,0,0,0
81,2,1,0,0,1,0,0,1
40,1,1,0,1,0,0,0,1
31,1,1,0,1,0,0,0,0
30,1,1,0,1,0,0,0,0
115,3,5,0,0,1,0,0,1
112,2,1,0,0,1,0,0,1
87,2,3,0,0,0,0,1,1
73,1,2,0,0,0,0,1,1
108,2,3,0,0,1,0,0,1
30,1,1,0,1,0,0,0,0
85,1,2,0,0,1,0,0,1
61,1,1,0,0,0,0,1,1
57,1,1,0,0,1,0,0,1
75,1,2,0,0,0,0,1,1
64,1,1,0,0,0,0,1,1
95,2,2,0,0,1,0,0,0
107,2,2,0,0,1,0,0,0
91,1,3,0,0,0,0,1,1
45,1,1,0,1,0,0,0,1
62,2,2,0,0,0,0,1,1
94,1,3,0,0,1,0,0,1
68,1,2,0,0,0,0,1,1
69,1,2,0,0,1,0,0,1
113,2,3,0,0,1,0,0,0
97,1,2,0,0,1,0,0,0
51,1,1,0,0,1,0,0,0
107,1,1,0,0,1,0,0,1
72,1,2,0,0,1,0,0,1
80,1,2,0,1,0,0,0,1
80,1,2,0,0,1,0,0,0
56,1,1,0,0,0,0,1,0
95,1,2,0,0,0,0,1,1
112,2,3,0,0,1,0,0,1
90,2,2,0,0,1,0,0,0
98,2,3,0,0,1,0,0,1
70,1,2,0,1,0,0,0,0
38,1,1,0,1,0,0,0,1
26,1,1,0,1,0,0,0,0
67,1,2,0,0,0,0,1,1
51,1,1,0,0,0,0,1,1
93,1,2,0,0,0,0,1,1
52,1,1,0,1,0,0,0,1
95,2,3,0,0,0,0,1,1
74,1,2,0,0,0,0,1,1
52,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,1
34,1,1,0,1,0,0,0,1
82,1,3,0,0,1,0,0,1
82,2,3,0,0,1,0,0,1
84,1,2,0,0,1,0,0,1
34,1,1,0,1,0,0,0,0
86,2,2,0,1,0,0,0,1
83,2,3,0,0,1,0,0,1
109,2,3,0,0,1,0,0,1
44,1,2,0,1,0,0,0,1
30,1,1,0,1,0,0,0,1
30,1,1,0,1,0,0,0,1
48,1,2,0,1,0,0,0,1
41,1,1,0,1,0,0,0,1
59,1,2,0,1,0,0,0,1
45,1,2,0,0,1,0,0,0
45,1,2,0,0,1,0,0,0
45,1,2,0,0,1,0,0,0
68,2,3,0,1,0,0,0,1
119,2,3,0,0,1,0,0,1
96,2,3,0,0,1,0,0,1
97,2,3,0,0,0,0,1,1
61,1,2,0,0,1,0,0,0
86,1,2,0,0,1,0,0,1
104,1,2,0,0,0,0,1,1
63,1,2,0,0,1,0,0,1
72,1,2,0,0,1,0,0,0
66,1,2,0,0,0,0,1,1
86,2,3,0,1,0,0,0,1
30,1,1,0,1,0,0,0,0
60,1,1,0,1,0,0,0,0
52,1,2,0,1,0,0,0,0
93,1,2,0,0,0,0,1,1
59,1,1,0,0,1,0,0,1
70,1,1,0,0,0,0,1,1
90,3,2,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0
31,1,1,0,0,1,0,0,1
71,2,2,0,0,1,0,0,1
91,1,1,0,0,1,0,0,0
94,2,3,0,0,1,0,0,0
90,2,2,0,0,0,0,1,1
70,1,2,0,0,1,0,0,0
48,1,1,0,0,1,0,0,1
69,1,2,0,0,1,0,0,1
73,1,2,0,0,1,0,0,1
81,1,3,0,0,0,0,1,1
72,1,2,0,0,1,0,0,0
55,1,1,0,1,0,0,0,1
41,1,1,0,1,0,0,0,0
33,1,1,0,1,0,0,0,0
23,1,1,0,1,0,0,0,1
38,1,1,0,1,0,0,0,0
43,1,1,0,1,0,0,0,1
47,1,1,0,1,0,0,0,1
76,2,3,0,1,0,0,0,1
22,1,1,0,1,0,0,0,0
80,1,2,0,1,0,0,0,1
73,1,2,0,0,1,0,0,1
51,1,1,0,1,0,0,0,0
47,1,1,0,1,0,0,0,0
64,2,2,0,1,0,0,0,1
45,1,2,0,0,1,0,0,0
77,1,1,0,1,0,0,0,1
90,1,2,0,1,0,0,0,1
20,1,1,0,1,0,0,0,0
135,2,3,0,0,1,0,0,0
160,2,3,0,0,1,0,0,0
48,1,3,0,1,0,0,0,0
160,2,4,0,0,0,0,1,1
66,1,2,0,0,1,0,0,0
106,2,2,0,0,1,0,0,0
134,2,3,0,0,1,0,0,1
89,3,2,0,0,1,0,0,0
165,2,3,0,0,1,0,0,1
118,2,2,0,0,1,0,0,0
157,2,3,0,0,0,0,1,1
90,1,2,0,0,1,0,0,0
74,1,2,0,0,1,0,0,0
52,1,1,0,1,0,0,0,0
113,2,3,0,0,1,0,0,0
67,1,1,0,1,0,0,0,0
107,2,2,0,0,1,0,0,0
83,1,2,0,0,1,0,0,0
123,2,4,1,0,0,0,0,0
83,2,2,0,0,1,0,0,0
61,1,2,0,1,0,0,0,0
92,1,2,0,0,0,0,1,0
45,1,2,0,1,0,0,0,0
48,1,2,0,1,0,0,0,0
54,2,1,0,1,0,0,0,0
112,2,2,0,0,0,0,1,0
90,2,3,0,0,0,0,1,0
131,2,3,0,0,1,0,0,0
115,1,2,0,0,1,0,0,0
65,2,2,0,0,1,0,0,0
100,1,5,0,1,0,0,0,0
95,2,2,0,0,1,0,0,0
108,2,2,0,0,1,0,0,0
60,1,2,0,1,0,0,0,0
78,2,3,0,0,1,0,0,0
137,3,4,0,0,1,0,0,0
161,3,3,1,0,0,0,0,0
74,1,1,0,1,0,0,0,0
140,1,1,0,0,1,0,0,0
72,2,2,0,0,1,0,0,0
88,2,3,0,0,1,0,0,0
66,1,3,0,1,0,0,0,0
83,1,2,1,0,0,0,0,0
107,2,3,1,0,0,0,0,0
125,1,2,0,1,0,0,0,0
121,2,3,0,0,1,0,0,0
74,1,2,1,0,0,0,0,0
139,2,3,0,1,0,0,0,0
54,1,2,0,1,0,0,0,0
99,1,3,0,1,0,0,0,0
80,2,3,0,1,0,0,0,0
102,1,3,0,0,1,0,0,0
98,2,3,0,0,1,0,0,0
65,2,2,0,1,0,0,0,0
73,1,1,1,0,0,0,0,0
78,1,2,0,0,1,0,0,0
146,2,3,0,0,1,0,0,0
117,2,3,0,0,0,0,1,0
145,2,2,0,0,1,0,0,0
110,2,3,0,1,0,0,0,0
125,2,4,0,0,1,0,0,0
50,1,1,0,1,0,0,0,0
67,1,2,0,1,0,0,0,0
120,1,4,0,1,0,0,0,0
130,2,3,0,0,0,0,1,1
121,2,3,0,0,0,0,1,0
95,2,3,1,0,0,0,0,1
100,1,2,0,0,1,0,0,0
62,2,3,0,1,0,0,0,0
53,1,1,0,1,0,0,0,0
83,1,3,1,0,0,0,0,0
49,1,1,0,1,0,0,0,0
82,2,3,0,0,1,0,0,0
139,2,2,0,0,1,0,0,0
85,2,2,0,1,0,0,0,0
114,2,2,1,0,0,0,0,1
65,1,2,0,0,1,0,0,0
92,2,2,0,1,0,0,0,0
80,1,2,0,0,1,0,0,0
123,3,2,0,0,1,0,0,0
123,2,4,0,1,0,0,0,0
102,2,3,0,0,1,0,0,0
103,2,4,0,0,1,0,0,0
143,2,3,0,0,1,0,0,1
110,1,2,0,0,0,0,1,0
43,1,1,0,1,0,0,0,0
82,2,3,0,0,1,0,0,0
67,1,2,0,0,1,0,0,0
106,2,2,0,1,0,0,0,0
70,1,2,0,1,0,0,0,0
102,2,3,0,0,0,0,1,0
96,2,4,0,0,0,0,1,0
118,2,3,1,0,0,0,0,0
75,1,2,0,1,0,0,0,0
114,2,3,0,0,1,0,0,0
160,2,3,0,0,1,0,0,0
95,1,2,0,0,1,0,0,0
137,2,3,0,0,1,0,0,0
59,2,2,0,1,0,0,0,0
47,1,1,0,1,0,0,0,0
130,3,3,0,1,0,0,0,0
97,2,3,0,1,0,0,0,1
87,2,2,1,0,0,0,0,1
115,3,1,1,0,0,0,0,1
127,2,4,0,1,0,0,0,0
116,3,2,0,0,1,0,0,0
97,2,3,0,0,1,0,0,0
99,2,3,0,0,1,0,0,0
108,2,3,0,0,1,0,0,0
63,1,2,0,0,1,0,0,0
101,1,2,0,0,1,0,0,0
104,2,3,0,0,1,0,0,0
59,1,1,0,1,0,0,0,0
95,2,3,0,1,0,0,0,1
84,2,3,0,0,1,0,0,0
70,1,2,0,1,0,0,0,0
92,3,3,0,1,0,0,0,0
86,1,2,0,0,1,0,0,0
88,2,1,0,1,0,0,0,0
104,2,2,0,0,0,0,1,0
108,2,2,0,0,0,0,1,0
97,2,2,0,0,0,0,1,0
104,2,2,0,0,0,0,1,0
108,2,2,0,0,0,0,1,0
97,2,2,0,0,0,0,1,0
210,2,3,0,0,1,0,0,0
102,2,2,0,1,0,0,0,0
112,2,3,1,0,0,0,0,1
159,3,4,0,0,1,0,0,0
118,2,1,0,0,1,0,0,0
116,2,3,0,0,1,0,0,0
60,1,1,0,1,0,0,0,0
105,2,3,0,0,1,0,0,0
100,3,3,0,0,1,0,0,0
88,2,2,1,0,0,0,0,0
95,2,2,1,0,0,0,0,0
99,1,2,1,0,0,0,0,0
88,2,2,0,1,0,0,0,0
133,2,3,0,0,1,0,0,0
110,2,4,0,0,1,0,0,0
68,1,3,0,0,1,0,0,0
101,2,3,0,0,1,0,0,0
116,2,2,0,0,1,0,0,0
91,2,1,0,0,1,0,0,0
116,2,2,0,1,0,0,0,0
108,2,2,0,0,1,0,0,0
83,1,2,0,0,1,0,0,0
105,2,2,0,0,1,0,0,0
102,2,2,0,0,1,0,0,0
120,2,3,0,0,0,0,1,0
76,2,2,0,0,1,0,0,0
75,1,2,0,1,0,0,0,0
108,2,2,0,0,1,0,0,0
92,2,3,1,0,0,0,0,0
101,2,2,1,0,0,0,0,0
81,1,2,0,1,0,0,0,0
86,2,3,0,0,1,0,0,0
103,2,2,0,0,1,0,0,0
94,2,3,0,1,0,0,0,0
96,1,4,0,1,0,0,0,0
62,1,1,1,0,0,0,0,0
124,2,3,0,0,1,0,0,0
96,2,2,0,1,0,0,0,0
120,2,3,0,0,1,0,0,0
65,1,1,0,1,0,0,0,0
181,2,3,0,0,1,0,0,0
85,2,3,0,1,0,0,0,0
205,3,4,0,0,0,0,1,1
99,2,3,0,0,1,0,0,0
123,2,3,0,1,0,0,0,0
117,2,2,0,0,1,0,0,0
65,1,2,0,1,0,0,0,0
97,2,3,0,0,1,0,0,0
127,2,4,0,1,0,0,0,1
90,1,4,0,1,0,0,0,0
82,1,2,0,0,1,0,0,0
88,1,1,0,1,0,0,0,0
91,2,3,0,0,1,0,0,0
80,2,1,0,1,0,0,0,0
111,2,2,0,0,1,0,0,0
137,2,3,0,0,1,0,0,1
110,2,2,1,0,0,0,0,0
70,1,1,0,1,0,0,0,0
75,1,2,0,1,0,0,0,0
65,1,1,0,1,0,0,0,0
102,2,3,1,0,0,0,0,1
106,1,2,0,1,0,0,0,0
83,1,2,1,0,0,0,0,0
82,1,1,0,1,0,0,0,0
83,2,1,0,1,0,0,0,0
74,1,2,0,1,0,0,0,0
85,2,3,0,1,0,0,0,0
112,2,2,0,1,0,0,0,0
99,2,2,1,0,0,0,0,0
108,2,2,0,0,1,0,0,0
103,2,3,0,1,0,0,0,0
72,1,1,0,1,0,0,0,0
88,2,3,0,1,0,0,0,0
113,1,2,0,0,1,0,0,0
82,3,3,0,1,0,0,0,0
93,2,3,0,0,1,0,0,0
55,1,2,0,1,0,0,0,0
65,1,2,0,1,0,0,0,0
58,1,3,0,1,0,0,0,0
100,2,2,0,0,0,0,1,0
106,2,4,0,1,0,0,0,0
49,1,2,0,1,0,0,0,0
103,1,2,0,1,0,0,0,0
129,2,2,0,0,1,0,0,0
187,2,3,0,0,1,0,0,1
